过桥抽板 过桥拆桥 鸟得弓藏 尽力而为 竭尽全力
流连忘反 抚今痛昔 抚今思昔 耿耿于心 抚今悼昔
无事生非 惹事生非 招是搬非 讨是寻非 寻事生非
积习难除 积习难改 江山易改，秉性难移 江山好改，秉性难移 山河易改，本性难移
稳步前进 照章办事 随事制宜 顺时而动 言行相符
深雠大恨 深仇大恨 深仇重怨 深仇宿怨 切骨之仇
超凡出世 超然自得 弃伪从真 了身脱命 超然远举
怒目横眉 横眉怒目 瞠目而视 怒气冲冲 雷嗔电怒
屏声敛息 默默无言 不言不语 寂然不动 悄然无声
张慌失措 惊惶无措 惊皇失措 惊慌无措 惊慌失措
旰食之劳 口多食寡 悔之晚矣 红日三竿 鸡鸣戒旦
五花大绑 掤扒吊拷 绷巴吊拷 绷爬吊拷 奋起直追
光车骏马 珠围翠拥 香车宝马 宝马香车 披罗戴翠
连明彻夜 连明达夜 连宵彻曙 连昏达曙 连明连夜
痛深恶绝 恨入骨髓 深恶痛嫉 深仇重怨 嚼腭搥床
弹冠振衣 弹冠振衿 雪胎梅骨 迁乔出谷 整衣敛容
载歌且舞 醉舞狂歌 轻歌曼舞 清歌曼舞 妙舞清歌
有生之年 无冬历夏 残冬腊月 岁聿云暮 一年半载
救苦弭灾 失马塞翁 得马折足 得马生灾 遇难成祥
崇山峻岭 高山峻岭 万壑千岩 丛山峻岭 陡壁悬崖
优游岁月 优游卒岁 悠闲自在 优哉游哉 逍遥自在
知往鉴今 酌古准今 酌古参今 酌古斟今 稽古振今
胆丧魂消 胆丧魂惊 惊神破胆 脸无人色 魄散魂飞
冰炭不投 相对无言 莫衷一是 七拱八翘 难乎为情
里出外进 少头缺尾 错落不齐 乱七八糟 参差不一
和而不唱 直抒己见 虚己受人 一偏之论 各抒所见
心如铁石 心如金石 心如坚石 铁心石肠 铁打心肠
相时而动 相机而动 顺时而动 随时施宜 见机而作
巧言利口 慧心妙舌 词严义密 论辩风生 词正理直
掩口而笑 掩口葫芦 杜口无言 载笑载言 自我解嘲
不见天日 黑地昏天 昏天黑地 暗无天日 无天无日
包举宇内 充天塞地 极天蟠地 际地蟠天 漫天盖地
拨乱济危 扶危定乱 救世济民 拨乱济时 济世安人
池鱼之祸 池鱼之殃 遭倾遇祸 遭劫在数 时运不济
十恶不赦 弥天大罪 迷天大罪 滔天大罪 滔天之罪
兵凶战危 龙战鱼骇 巢焚原燎 枪烟砲雨 枪烟炮雨
枕稳衾温 裘马清狂 肥甘轻暖 安身乐业 裘马轻狂
人微言轻 身微言轻 道旁苦李 官卑职小 贩夫皂隶
盗亦有道 监临自盗 监主自盗 犬吠之盗 拿贼见赃
风情月债 烟花风月 雨踪云迹 雨沾云惹 谈情说爱
庸医杀人 病民害国 戕身伐命 害人不浅 病民蛊国
朝欢暮乐 乐在其中 寻欢作乐 喜溢眉梢 追欢取乐
残羹冷饭 残汤剩饭 残羹冷炙 剩菜残羹 余腥残秽
漫无止境 永永无穷 无尽无穷 靡所底止 永世无穷
村学究语 百拙千丑 秽言污语 陈言肤词 恶语伤人
铜打铁铸 磐石之安 不可动摇 盘石之安 铁壁铜墙
退有后言 面是背非 马上房子 面誉背毁 言之谆谆，听之藐藐
鼻端生火 形色仓皇 连三跨五 汲汲皇皇 一日万里
一掷千金 一掷百万 大肆挥霍 所费不赀 全心全意
碎骨粉尸 焚巢捣穴 焚巢荡穴 瓦解冰消 冰散瓦解
以往鉴来 前事不忘，后事之师 以人为镜 切身体会 知往鉴今
扇风点火 狐鸣鱼书 振奋人心 掀风鼓浪 鼓舞人心
患得患失 东走西顾 蹀躞不下 焦心劳思 焦思苦虑
整旧如新 涤秽布新 涤故更新 破旧立新 朽骨重肉
月地云阶 仙山楼阁 云堦月地 地上天宫 神霄绛阙
去故就新 弃故揽新 涤秽布新 除旧更新 送旧迎新
上下交困 民困国贫 国难当头 公私交困 国步艰难
泛泛而谈 泛泛之谈 谈空说有 谈天说地 要而论之
片语只辞 片言一字 三言两语 片言只语 一言两语
杯羹之让 含冤负屈 趁人之危 薏苡之谤 东敲西逼
楚材晋用 晋用楚材 任贤使能 使贤任能 以誉进能
昆弟之好 视同一律 比量齐观 爱如己出 仁同一视
利欲熏心 财迷心窍 贪利忘义 利令志惛 贪而无信
太平盛世 济世安人 反正拨乱 安邦治国 安国富民
心摹手追 体贴入妙 毫分缕析 熟读深思 研精致思
虹销雨霁 云过天空 雨散云收 雨过天晴 雨过天青
乃文乃武 出文入武 文武兼备 文武全才 才兼文武
损有余补不足 简要不烦 枝词蔓说 联篇累牍 三言两语
突如其来 意出望外 一朝之患 出自意外 出人意料
不吝指教 谆谆告戒 谆谆善诱 谆谆诰诫 少安无躁
若隐若现 目不暇接 混混沌沌 一叶障目 了不可见
国富民安 民富国强 国富民强 国富民丰 富国安民
胆大妄为 脱天漏网 胡作非为 无知妄作 胡思乱想
际地蟠天 五洲四海 漫天盖地 万象森罗 帡天极地
沾沾自喜 自矜功伐 气充志骄 志骄意满 高自位置
餐风咽露 餐风饮露 餐风宿露 餐风宿草 餐风宿雨
气宇轩昂 器宇轩昂 活龙鲜健 神完气足 沟满壕平
黑风孽海 握蛇骑虎 穷山恶水 若涉渊水 逆风恶浪
适居其反 大败亏轮 求益反损 因小失大 为小失大
春风和气 春回大地 和风丽日 莺飞草长 春暖花开
遁天妄行 逆天暴物 违天悖人 违法乱纪 蔑伦悖理
长虑后顾 长虑却顾 砥志研思 舍近务远 发奋图强
朽戈钝甲 残兵败将 鱼溃鸟散 一触即溃 兵败如山倒
皮里阳秋 皮里春秋 言外之味 言无不尽 不哼不哈
泰山其颓 歼一警百 在天之灵 吊死扶伤 令人起敬
假力于人 将伯之呼 求亲靠友 助人下石 相辅而行
鹤骨鸡肤 鹤骨霜髯 钟漏并歇 鸡皮鹤发 颠毛种种
断羽绝鳞 雁去鱼来 鸟惊鱼骇 鱼龙百变 目断鳞鸿
仁同一视 比量齐观 视同一律 贵贱无二 不差上下
漆黑一团 一团漆黑 黑灯瞎火 黑天摸地 伸手不见五指
桃李春风 敩学相长 桃李之教 谆谆善诱 谆谆不倦
推聋妆哑 假痴假呆 强不知以为知 装傻充愣 混混噩噩
渊渟泽汇 雾集云合 铁板一块 众星环极 成团打块
敢作敢为 有天没日 天不怕，地不怕 不顾前后 无所畏惮
漫不经心 唯所欲为 像心适意 漫不经意 千里一曲
涤秽布新 百废具举 破旧立新 百凡待举 铸新淘旧
超群绝伦 当今无辈 超然迈伦 超迈绝伦 超世绝伦
男大须婚 男大当娶 女长须嫁 女大当嫁 女大须嫁
不复堪命 道尽途殚 道尽涂穷 半死不活 走投没路
接二连三 接连不断 接三连四 日出不穷 牵五挂四
执迷不醒 僻字涩句 盲风涩雨 拘文牵义 昏昏浩浩
详星拜斗 鸾姿凤态 步斗踏罡 步罡踏斗 铺胸纳地
好色之徒 拈花弄柳 贪财好色 断袖之癖 拨云撩雨
认祖归宗 抛乡离井 锦衣行昼 归去来兮 离乡背土
标新创异 标新竖异 标新竞异 独得之见 独出己见
福星高照 神来气旺 逢吉丁辰 福至心灵 祸中有福
诸若此类 诸有此类 诸如此比 诸如此类 诸如此例
心长绠短 失魂荡魄 困心横虑 神不附体 心如悬旌
知命之年 年逾古稀 年高德勋 七老八十 犬马之年
劳燕分飞 沙鸥翔集 莺飞燕舞 燕舞莺歌 活蹦活跳
枷脰械手 束手缚脚 束手束足 束手束脚 名韟利鞚
百紫千红 五光十色 五色缤纷 十光五色 万紫千红
龙精虎猛 气宇轩昂 器宇轩昂 踔厉奋发 活龙鲜健
平心静气 言气卑弱 温文儒雅 言笑自如 言笑自若
成千成万 万万千千 成千累万 千千万万 骈门连室
感慨激昂 满腔热枕 惊心夺目 惊心骇神 急痛攻心
凶喘肤汗 行眠立盹 鹄形鸟面 面有菜色 鸟面鹄形
情深意重 盛情难却 恩深义重 义重恩深 千载一弹
心甘情原 深信不疑 不爽毫发 甘心情原 无所不可
谨行俭用 知止不殆 甄心动惧 慎小事微 怯防勇战
百无一是 劳而无功 徒劳无功 百举百捷 事败垂成
伤筋动骨 七损八伤 锐挫气索 头破血淋 榱栋崩折
信守不渝 履信思顺 守分安常 守正不回 蹈仁履义
低声下气 奴颜婢睐 低眉折腰 低头哈腰 降颜屈体
抽秘骋妍 各抒己见 大发议论 托物感怀 言无不尽
慌手慌脚 不遑启处 汲汲忙忙 操之过切 忙忙碌碌
烂若披锦 镂金错彩 金章玉句 绚丽多彩 珠围翠拥
其应若响 其应如响 应对如响 应答如响 对答如流
名门世族 名垂后世 身显名扬 乌衣门第 显祖扬宗
管窥筐举 燕雀之见 嗫嚅小儿 肉眼愚眉 目睫之论
观眉说眼 高睨大谈 令人瞩目 心存目想 指天画地
碎骨粉尸 焚巢捣穴 焚巢荡穴 烟消火灭 冰散瓦解
舞弄文墨 以黑为白 以白为黑 眩碧成朱 析律舞文
名胜古迹 名山胜川 山清水秀 鸿图华构 物殷俗阜
嗟悔无及 哀声叹气 唉声叹气 长嘘短叹 长吁短气
变古乱常 改俗迁风 变俗易教 改政移风 变风改俗
忍心害理 狠心辣手 于心何忍 心辣手狠 心狠手辣
按行自抑 克己慎行 省身克己 秉节持重 严于律已
一搭一档 共为唇齿 笙磬同音 辑志协力 枝叶相持
解甲投戈 櫜甲束兵 弃甲倒戈 卷甲束兵 解甲休士
敲金击玉 鼓乐齐鸣 敲金戛玉 筛锣擂鼓 擂鼓筛锣
情重姜肱 灸艾分痛 煮粥焚须 长枕大被 灼艾分痛
假力于人 借篷使风 相辅而行 助人下石 共为唇齿
时望所归 重望高名 身显名扬 名震一时 年高望重
物归原主 有借无还 据为己有 求亲靠友 借书留真
钩金舆羽 天差地远 大有迳庭 判若水火 未可同日而语
心虔志诚 送抱推襟 毕恭毕敬 低头哈腰 一秉虔诚
百巧成穷 百巧千穷 飞将数奇 有才无命 英雄无用武之地
痛诬丑诋 破口大骂 恶语伤人 恶言詈辞 出口伤人
稠人广座 屯街塞巷 压肩叠背 人千人万 逐队成群
卷甲倍道 奋勇当先 勇往直前 愤不顾身 三步两脚
金石良言 金石之言 一言千金 中流一壸 千金一刻
踟蹰不前 犹豫不决 进退狐疑 进退两端 踌躇不前
巧立名目 巧立名色 巧作名目 左建外易 假名托姓
一成不易 一成不变 终始若一 山河易改，本性难移 说一是一，说二是二
俎樽折冲 运筹决胜 运筹千里 运筹制胜 尊俎折冲
孔情周思 孔思周情 周情孔思 孔孟之道 恻怛之心
阳春有脚 霄鱼垂化 入铁主簿 狎雉驯童 赏贤使能
死而复生 半死辣活 一佛出世，二佛涅盘 布袋里老鸦 一佛出世，二佛涅槃
讳莫高深 隐姓埋名 匿迹隐形 隐迹埋名 潜形匿迹
七窝八代 阖门百口 一家老小 妻儿老小 妻儿老少
母难之日 龙凤呈祥 福寿绵绵 霜露之辰 吉日良时
违天悖人 重逆无道 违天逆理 逆天暴物 逆天违众
朱衣使者 雁塔题名 及第成名 开科取士 鄐诜丹桂
谨行俭用 俭不中礼 去太去甚 慎小事微 去泰去甚
遗臭无穷 丑声远播 遗臭万载 万世流芳 名垂万古
幺弦孤韵 凤箫鸾管 轻歌曼舞 弹丝品竹 击石弹丝
以柔克刚 以柔制刚 柔能克刚 威迫利诱 威胁利诱
风语不透 文深网密 严丝合缝 密不通风 戒备森严
同盘而食 情重姜肱 煮粥焚须 长枕大衾 长枕大被
文武全才 才兼文武 出文入武 文武兼备 文武双全
兰心蕙性 雅人清致 口吻生花 斯斯文文 酸文假醋
食不二味 食不兼肉 食不兼味 食不累味 食不重肉
利齿能牙 辩口利舌 灵心慧齿 能言快语 心巧嘴乖
照章办事 正法直度 循途守辙 严于律已 蹈矩循规
根深柢固 根深蒂固 盘石之固 根盘蒂结 树大根深
不切实际 言行不符 过甚其辞 口说无凭 大发谬论
一枕南柯 一枕黄粱 一枕槐安 恍如梦境 恍如梦寐
无所不在 遥遥在望 无施不可 四方八面 无远弗届
见机行事 相机行事 随时施宜 因时制宜 因事制宜
惟口起羞 没轻没重 淫言诐行 咒天骂地 青口白舌
一朝之患 飞灾横祸 飞来横祸 遭倾遇祸 大难临头
露影藏形 隐占身体 藏头露尾 露尾藏头 潜形匿迹
触目伤心 触目伤怀 触景伤心 触景伤怀 触目崩心
旧病难医 救过不赡 追悔何及 不破不立 过而能改
岩栖谷隐 岩栖穴处 岩居穴处 岩栖谷饮 山栖谷饮
整整截截 典则俊雅 像模像样 深切著白 明明白白
以战去战 以弱胜强 破坚摧刚 骁勇善战 以守为攻
忸怩不安 惊恐失色 愧悔无地 忑忑忐忐 魂惭色褫
厌闻饫听 耳听八方 耳熟能详 察言观色 聆音察理
四面受敌 险象环生 遵养晦时 表里受敌 争权夺利
莫余毒也 莫予毒也 人不犯我，我不犯人 莫敢谁何 无所畏忌
一时三刻 一时半刻 一时半晌 一时半霎 瞬息之间
七高八低 千沟万壑 羊肠鸟道 崤函之固 陡壁悬崖
金城千里 铁郭金城 金城石室 崇墉百雉 石城汤池
乐往哀来 乐极则悲 乐极哀来 乐极悲来 乐极生哀
不乏先例 以往鉴来 知往鉴今 有例可援 繁征博引
家给人足 物阜民丰 民富国强 地上天官 国富民丰
义重恩深 恩深义重 深仁厚泽 恩重泰山 知遇之恩
腹非心谤 心非巷议 洞察其奸 费尽心机 图作不轨
冲口而出 脱口而出 探口而出 放言高论 直抒己见
济世安民 保国安民 治国安邦 安国富民 治国安民
交梨火枣 吸风饮露 鸾音鹤信 瑶草奇花 连鳌跨鲸
诈败佯输 矫情饰诈 佯输诈败 虚词诡说 侜张为幻
昏迷不醒 昏迷不省 昏头转向 头昏眼晕 神情恍惚
万里迢迢 鞭长驾远 水远山遥 来日大难 山遥路远
闭门却轨 闭门扫迹 闭门埽轨 东拦西阻 闭门扫轨
损人害己 损己利人 亡猿祸木 出口伤人 知我罪我
半吞半吐 半吐半露 不知所言 言不达意 含糊其词
偃革尚文 揆文奋武 偃武崇文 偃武行文 偃武觌文
自由放任 放荡不羁 放浪不羁 横无忌惮 任达不拘
三蛇七鼠 诸若此类 诸如此比 诸有此类 重床叠架
豕窜狼逋 弃甲曳兵 仓皇无措 狐奔鼠窜 丢盔弃甲
优柔寡断 踌躇不决 优游不断 迟疑观望 犹豫不决
惊才风逸 跌宕风流 斐然向风 斐然乡风 风流潇洒
低首下气 末如之何 负险不宾 负阻不宾 负险不臣
泛泛之谈 泛泛而谈 要而言之 要而论之 谈空说有
渺不足道 毫发丝粟 郐下无讥 鸡头鱼刺 一丝半粟
赏立诛必 赏信罚必 当机立决 奖罚分明 赏不逾时
一搭两用 鲁卫之政 五雀六燕 异名同实 一而二，二而一
探丸借客 借客报仇 借交报仇 冤家对头 刀光血影
笑逐颜开 眉开眼笑 莞尔而笑 满脸春色 妙语解颐
飘风苦雨 橘化为枳 握蛇骑虎 黑风孽海 燕巢卫幕
轻死重气 轻死重义 有勇知方 临危致命 临危授命
丹心如故 信守不渝 抱诚守真 坚贞不渝 守正不回
五陵英少 五陵年少 膏腴子弟 长安少年 膏粱年少
白蚁争穴 凡夫俗子 碌碌无闻 鹤困鸡群 凡胎浊骨
头焦额烂 烂额焦头 狼狈不堪 尿流屁滚 狼狈万状
惶惶不安 惶恐不安 小鹿触心头 忑忑忐忐 心有余悸
止戈散马 休牛散马 休牛归马 放牛归马 归马放牛
贱买贵卖 贱入贵出 贱敛贵出 买贱卖贵 贱敛贵发
击毂摩肩 马咽车阗 成千成万 万万千千 成千累万
罗敷有夫 燕燕于归 琵琶别抱 嫁鸡逐鸡 嫁狗随狗
画荻丸熊 教导有方 母以子贵 诗礼之训 父严子孝
乘云行泥 贵贱高下 冠履倒易 冠履倒置 棋逢敌手
力所能及 力所不及 尽力而为 各尽所能 惟力是视
异端邪说 旁门左道 旁门外道 树同拔异 排除异己
命辞遣意 命词遣意 托之空言 谢家活计 鹤唳华亭
十战十胜 无往不克 无往不胜 常胜将军 百战百胜
言行相副 心口相应 言行不贰 言行抱一 言行相符
风雨飘零 云散风流 斐然向风 斐然乡风 闻风而逃
各自为战 三分鼎立 蜂房蚁穴 鼎分三足 权均力齐
声气相通 瞻情顾意 有无相通 相生相成 过从甚密
旷日长久 旷日经年 旷日积晷 久而久之 历日旷久
别具只眼 闳识孤怀 独得之见 别具手眼 别出手眼
弱肉强食 以弱胜强 强食弱肉 欺大压小 以强胜弱
初露锋芒 初试锋芒 初露头角 崭露头脚 逞异夸能
革旧图新 抖搂精神 抖擞精神 旧地重游 励精更始
谋夫孔多 谋臣如雨 杞梓之林 伏龙凤雏 填街塞巷
茅室蓬户 土阶茅屋 土阶茅茨 蓬门荜户 织楚成门
不知所终 变化不测 一无可取 生死未卜 久悬不决
文武全才 出文入武 才兼文武 纬武经文 允文允武
以攻为守 以守为攻 打击报复 四面受敌 遵养晦时
艰难困苦 如蹈水火 生民涂炭 燕巢卫幕 刻肌刻骨
凤舞龙飞 龙蛇飞舞 鹄峙鸾翔 捉衿见肘 笔走龙蛇
握云拿雾 握雾拏云 驾雾腾云 腾云驾雾 雾锁烟迷
随寓而安 随寓随安 甘分随时 径行直遂 逍遥自在
流连忘反 耿耿于心 镂心刻骨 抚今思昔 抚今痛昔
持正不阿 公正不阿 守正不挠 秉公任直 奉公不阿
沾沾自衒 倚姣作媚 肆行无忌 恣情纵欲 任达不拘
用心竭力 痛剿穷迫 竭尽全力 殚谋戮力 鲁阳挥戈
无为自化 遗世忘累 餐云卧石 删华就素 壶中日月
挑拨离间 引绳排根 聚众滋事 拉帮结派 排除异己
流移失所 入地无门 流落江湖 流离颠顿 流离颠痜
鸿鹄之志 燕雀安知鸿鹄志 鸿渐之翼 鸿鷑凤逝 鸿鹄将至
大请大受 知遇之恩 论功受赏 以誉为赏 大开方便之门
朝华夕秀 自出机轴 镂玉裁冰 镂冰劚雪 生花妙笔
